,accommodates,bedrooms,bathrooms,beds,price,minimum_nights,maximum_nights,number_of_reviews
2901,2,1.0,1.0,1.0,209.0,1,28,0
2902,3,1.0,1.0,1.0,199.0,91,1125,1
2903,3,1.0,1.0,1.0,199.0,91,1125,0
2904,3,1.0,1.0,1.0,199.0,91,1125,2
2905,3,1.0,1.0,1.0,199.0,91,1125,2
2906,2,0.0,1.0,1.0,119.0,2,180,11
2907,1,1.0,1.0,1.0,101.0,2,180,9
2908,1,1.0,1.0,1.0,100.0,2,180,13
2909,1,1.0,1.0,1.0,100.0,2,180,11
2910,2,1.0,1.0,1.0,119.0,2,180,7
2911,3,1.0,1.0,1.0,124.0,2,180,21
2912,2,1.0,1.0,1.0,140.0,2,180,39
2913,1,1.0,0.5,1.0,109.0,2,180,21
2914,2,1.0,1.0,1.0,93.0,92,1125,0
2915,3,1.0,1.0,2.0,95.0,91,1125,0
2916,4,1.0,1.0,3.0,175.0,2,14,15
2917,4,2.0,1.5,2.0,170.0,1,1125,1
2918,2,1.0,1.0,1.0,100.0,1,14,17
2919,2,1.0,1.0,1.0,90.0,1,14,25
2920,6,3.0,1.0,3.0,200.0,2,26,18
2921,6,3.0,1.0,3.0,299.0,91,1125,19
2922,2,1.0,1.0,1.0,50.0,1,1125,29
2923,3,1.0,1.0,1.0,164.0,91,240,0
2924,6,2.0,1.0,3.0,279.0,2,16,8
2925,6,2.0,1.0,3.0,170.0,1,1125,30
2926,2,1.0,1.0,1.0,119.0,1,28,0
2927,1,1.0,2.0,5.0,35.0,1,1125,0
2928,2,0.0,1.0,1.0,99.0,91,1125,0
2929,5,2.0,2.0,3.0,215.0,1,14,19
2930,2,1.0,1.0,1.0,139.0,1,28,0
2931,2,0.0,1.0,1.0,179.0,33,1125,0
2932,2,1.0,1.0,1.0,110.0,92,1125,0
2933,2,0.0,1.0,1.0,79.0,92,1125,0
2934,2,0.0,1.0,1.0,150.0,2,10,38
2935,2,1.0,2.0,1.0,50.0,1,14,12
2936,4,1.0,1.0,5.0,350.0,91,1125,1
2937,2,0.0,1.0,1.0,119.0,92,1125,0
2938,2,1.0,1.0,1.0,109.0,2,1125,14
2939,5,1.0,2.0,5.0,55.0,1,1125,3
2940,1,1.0,2.0,5.0,40.0,1,1125,12
2941,2,0.0,1.0,1.0,196.0,92,1125,0
2942,2,1.0,1.0,1.0,60.0,1,31,40
2943,2,1.0,1.0,1.0,136.0,91,1125,2
2944,1,1.0,1.0,1.0,42.0,29,1125,2
2945,2,1.0,1.0,1.0,109.0,2,1125,11
2946,4,2.0,2.0,2.0,270.0,1,1125,0
2947,4,2.0,1.0,2.0,140.0,91,1125,12
2948,5,1.0,2.0,5.0,35.0,1,1125,0
2949,2,1.0,1.0,1.0,69.0,91,1125,1
2950,4,1.0,1.0,2.0,90.0,1,31,30
2951,2,0.0,1.0,1.0,100.0,91,1125,1
2952,4,1.0,1.0,2.0,250.0,2,27,15
2953,2,1.0,1.0,1.0,1000.0,1,1125,0
2954,2,1.0,1.0,2.0,1000.0,1,1125,0
2955,2,1.0,1.0,1.0,1000.0,1,1125,0
2956,2,1.0,1.0,1.0,1000.0,1,1125,0
2957,2,1.0,1.0,1.0,1000.0,1,1125,0
2958,2,1.0,1.0,1.0,1000.0,1,1125,0
2959,2,1.0,1.0,1.0,166.0,92,1125,0
2960,4,0.0,1.0,2.0,125.0,28,1125,0
2961,4,0.0,1.0,2.0,180.0,28,1125,0
2962,10,5.0,2.0,5.0,185.0,30,1125,0
2963,4,2.0,2.0,3.0,200.0,1,100,20
2964,2,1.0,2.0,1.0,79.0,91,1125,3
2965,4,1.0,1.0,2.0,150.0,2,1125,8
2966,4,2.0,1.0,2.0,299.0,91,1125,2
2967,6,2.0,1.5,3.0,200.0,91,1125,3
2968,4,1.0,1.0,1.0,204.0,2,45,24
2969,3,1.0,1.5,2.0,87.0,91,1125,0
2970,2,1.0,1.0,1.0,158.0,92,1125,0
2971,5,1.0,2.0,3.0,160.0,1,1125,3
2972,3,1.0,1.0,1.0,280.0,91,1125,0
2973,2,1.0,1.0,1.0,95.0,1,14,11
2974,2,1.0,1.0,1.0,80.0,1,14,8
2975,2,1.0,1.0,1.0,77.0,1,14,9
2976,2,1.0,2.0,1.0,79.0,91,1125,2
2977,4,2.0,1.0,3.0,179.0,2,15,28
2978,4,1.0,1.0,1.0,157.0,1,45,28
2979,4,1.0,1.0,1.0,239.0,2,45,22
2980,8,4.0,1.0,4.0,295.0,1,7,1
2981,2,1.0,1.0,1.0,210.0,92,1125,0
2982,4,2.0,1.5,2.0,331.0,2,45,23
2983,6,2.0,2.0,2.0,333.0,2,60,32
2984,6,2.0,2.0,2.0,303.0,2,60,25
2985,4,1.0,1.0,1.0,177.0,1,120,27
2986,6,2.0,2.0,3.0,312.0,2,45,30
2987,6,2.0,2.0,2.0,312.0,2,45,25
2988,12,4.0,3.5,4.0,987.0,2,1125,26
2989,6,2.0,2.0,2.0,403.0,2,120,28
2990,2,1.0,1.0,1.0,193.0,2,28,2
2991,4,1.0,1.0,1.0,224.0,1,1125,28
2992,4,1.0,1.0,1.0,229.0,1,120,22
2993,4,2.0,1.0,2.0,269.0,1,1125,14
2994,1,1.0,1.5,1.0,104.0,91,1125,1
2995,2,1.0,1.5,1.0,104.0,91,1125,0
2996,2,1.0,1.5,2.0,104.0,91,1125,0
2997,4,1.0,1.0,2.0,199.0,2,1125,23
2998,2,1.0,1.0,1.0,105.0,1,1125,29
2999,8,2.0,1.0,4.0,165.0,2,30,16
3000,2,1.0,1.0,3.0,149.0,1,365,7
3001,5,2.0,2.0,2.0,259.0,15,1125,0
3002,2,1.0,1.0,1.0,60.0,1,60,11
3003,2,1.0,1.0,1.0,202.0,92,1125,0
3004,5,2.0,1.0,2.0,120.0,91,1125,0
3005,6,2.0,1.0,3.0,225.0,2,365,18
3006,2,1.0,1.0,3.0,149.0,1,365,4
3007,6,2.0,1.0,5.0,399.0,2,30,0
3008,2,1.0,1.0,1.0,154.0,2,1125,2
3009,2,1.0,1.0,1.0,147.0,2,1125,6
3010,6,2.0,2.0,2.0,289.0,2,120,29
3011,6,2.0,1.0,3.0,600.0,2,1125,4
3012,2,1.0,2.0,1.0,61.0,2,30,6
3013,4,1.0,2.0,2.0,90.0,2,1125,7
3014,3,1.0,1.0,2.0,145.0,1,1125,4
3015,5,2.0,1.0,3.0,287.0,2,1125,20
3016,2,1.0,2.0,1.0,75.0,2,20,9
3017,6,2.0,1.5,2.0,300.0,3,1125,13
3018,3,1.0,1.0,1.0,400.0,91,1125,0
3019,4,2.0,1.0,2.0,400.0,91,1125,0
3020,5,3.0,1.0,3.0,125.0,91,1125,13
3021,2,1.0,1.0,1.0,149.0,2,1125,1
3022,2,0.0,1.0,1.0,134.0,2,1125,0
3023,5,2.0,1.0,2.0,245.0,91,1125,1
3024,2,1.0,1.0,1.0,120.0,91,1125,5
3025,2,1.0,1.0,1.0,98.0,92,1125,0
3026,4,2.0,2.0,2.0,131.0,92,1125,0
3027,2,1.0,1.0,1.0,195.0,2,120,8
3028,3,1.0,1.0,2.0,150.0,2,14,6
3029,10,3.0,1.0,4.0,399.0,3,1125,14
3030,5,2.0,1.0,2.0,999.0,7,365,2
3031,4,1.0,1.0,2.0,129.0,1,21,14
3032,5,2.0,1.0,0.0,999.0,7,365,4
3033,2,1.0,2.0,1.0,61.0,2,30,7
3034,2,1.0,1.0,1.0,100.0,2,30,4
3035,2,1.0,1.0,2.0,155.0,1,1125,13
3036,1,1.0,2.0,1.0,65.0,28,1125,1
3037,8,5.0,2.0,5.0,300.0,3,60,0
3038,2,1.0,1.0,1.0,40.0,2,1125,22
3039,4,2.0,1.5,2.0,85.0,3,31,5
3040,6,3.0,1.0,3.0,189.0,2,28,11
3041,2,1.0,2.0,1.0,61.0,2,30,5
3042,2,1.0,2.0,1.0,61.0,2,30,7
3043,2,1.0,2.0,1.0,61.0,2,30,8
3044,2,1.0,2.0,1.0,61.0,2,30,9
3045,2,1.0,2.0,1.0,50.0,2,30,3
3046,2,1.0,2.0,1.0,65.0,2,30,9
3047,3,1.0,1.0,0.0,110.0,2,1125,7
3048,4,2.0,2.0,4.0,158.0,91,1125,1
3049,2,1.0,1.0,1.0,70.0,3,1125,5
3050,6,3.0,1.5,3.0,325.0,29,1125,0
3051,2,1.0,1.0,1.0,125.0,2,27,5
3052,2,1.0,2.0,1.0,75.0,2,28,13
3053,1,1.0,2.0,5.0,60.0,1,1125,8
3054,2,0.0,1.0,1.0,96.0,92,1125,0
3055,2,0.0,1.0,1.0,119.0,92,1125,1
3056,2,1.0,1.0,1.0,145.0,31,190,0
3057,6,2.0,3.0,3.0,300.0,91,150,0
3058,4,2.0,2.0,2.0,1599.0,30,1125,4
3059,1,0.0,1.0,0.0,100.0,1,1125,10
3060,1,1.0,1.0,1.0,55.0,91,1125,0
3061,6,2.0,3.0,3.0,325.0,91,180,0
3062,1,1.0,2.0,1.0,75.0,1,1125,13
3063,2,1.0,1.0,1.0,89.0,91,1125,2
3064,2,1.0,1.0,1.0,195.0,2,120,12
3065,3,0.0,1.0,1.0,200.0,28,1125,1
3066,4,2.0,1.0,2.0,229.0,92,1125,0
3067,2,1.0,1.0,0.0,150.0,1,180,6
3068,4,1.0,1.0,3.0,239.0,2,1125,17
3069,5,2.0,1.0,3.0,298.0,2,1125,15
3070,2,0.0,1.0,1.0,169.0,2,1125,15
3071,1,1.0,1.0,1.0,100.0,2,1125,12
3072,8,3.0,1.0,4.0,250.0,2,14,17
3073,1,1.0,1.0,1.0,100.0,2,1125,14
3074,1,1.0,1.0,1.0,100.0,2,1125,12
3075,2,1.0,1.0,1.0,140.0,2,1125,19
3076,8,3.0,2.5,4.0,800.0,91,1125,0
3077,1,1.0,2.0,0.0,55.0,91,1125,0
3078,1,1.0,2.0,1.0,50.0,91,1125,0
3079,1,1.0,2.0,1.0,50.0,91,1125,0
3080,1,1.0,2.0,1.0,60.0,91,1125,0
3081,1,1.0,1.0,0.0,45.0,29,1125,0
3082,2,1.0,1.0,1.0,98.0,92,1125,0
3083,2,1.0,1.0,1.0,50.0,1,1125,22
3084,2,1.0,1.0,1.0,52.0,1,1125,19
3085,2,1.0,1.0,1.0,144.0,2,1125,6
3086,4,1.0,1.0,2.0,149.0,1,1125,4
3087,6,3.0,2.0,3.0,180.0,28,1100,6
3088,1,1.0,2.0,2.0,62.0,32,1125,0
3089,1,1.0,1.0,0.0,52.0,29,1125,0
3090,2,1.0,1.0,1.0,133.0,1,1125,25
3091,2,1.0,2.0,1.0,35.0,2,30,8
3092,4,1.0,1.0,2.0,143.0,1,1125,17
3093,3,1.0,1.0,1.0,399.0,1,1125,5
3094,2,1.0,1.0,1.0,175.0,2,14,5
3095,2,1.0,1.0,1.0,133.0,1,1125,11
3096,2,1.0,1.0,1.0,133.0,1,1125,15
3097,2,1.0,1.0,1.0,133.0,1,1125,15
3098,2,1.0,1.0,1.0,133.0,1,1125,10
3099,2,1.0,1.0,1.0,133.0,1,1125,22
3100,2,1.0,1.0,1.0,133.0,1,1125,13
3101,2,1.0,1.0,1.0,133.0,1,1125,18
3102,2,1.0,1.0,1.0,133.0,1,1125,16
3103,2,1.0,1.0,1.0,133.0,1,1125,11
3104,2,1.0,1.0,1.0,133.0,1,1125,14
3105,2,1.0,1.0,1.0,200.0,1,1125,19
3106,2,1.0,1.0,1.0,133.0,1,1125,16
3107,2,1.0,1.0,1.0,133.0,1,1125,16
3108,2,1.0,1.0,1.0,133.0,1,1125,17
3109,2,1.0,1.0,1.0,133.0,1,1125,12
3110,2,1.0,1.0,1.0,133.0,1,1125,6
3111,2,1.0,1.0,2.0,133.0,1,1125,10
3112,2,1.0,1.0,2.0,133.0,1,1125,13
3113,2,1.0,1.0,2.0,133.0,1,1125,10
3114,2,1.0,1.0,2.0,133.0,1,1125,15
3115,2,1.0,1.0,2.0,133.0,1,1125,8
3116,2,1.0,1.0,2.0,133.0,1,1125,13
3117,2,1.0,1.0,1.0,133.0,1,1125,14
3118,2,1.0,1.0,1.0,133.0,1,1125,14
3119,2,1.0,1.0,1.0,133.0,1,1125,11
3120,2,1.0,1.0,1.0,131.0,1,1125,20
3121,2,1.0,1.0,1.0,133.0,1,1125,14
3122,2,1.0,1.0,1.0,133.0,1,1125,21
3123,2,1.0,1.0,2.0,133.0,1,1125,12
3124,2,1.0,1.0,2.0,133.0,1,1125,12
3125,2,1.0,1.0,2.0,133.0,1,1125,13
3126,3,1.0,1.0,2.0,133.0,1,1125,15
3127,4,1.0,1.0,2.0,133.0,1,1125,12
3128,4,1.0,1.0,2.0,133.0,1,1125,13
3129,4,1.0,1.0,2.0,133.0,1,1125,18
3130,4,1.0,1.0,2.0,147.0,1,1125,11
3131,4,1.0,1.0,2.0,147.0,1,1125,20
3132,4,1.0,1.0,2.0,147.0,1,1125,20
3133,4,1.0,1.0,2.0,133.0,1,1125,18
3134,4,1.0,1.0,1.0,147.0,1,1125,15
3135,4,1.0,1.0,2.0,147.0,1,1125,18
3136,4,1.0,1.0,2.0,147.0,1,1125,24
3137,4,1.0,1.0,2.0,133.0,1,1125,21
3138,4,1.0,1.0,2.0,147.0,1,1125,14
3139,4,1.0,1.0,2.0,147.0,1,1125,25
3140,1,1.0,2.0,1.0,27.0,91,1125,2
3141,2,0.0,1.0,1.0,169.0,3,1125,13
3142,1,1.0,2.0,5.0,65.0,1,1125,4
3143,3,1.0,1.0,1.0,299.0,2,1125,3
3144,3,1.0,1.0,1.0,299.0,1,1125,3
3145,3,0.0,1.0,1.0,299.0,2,1125,11
3146,2,1.0,1.0,1.0,110.0,92,1125,0
3147,2,0.0,1.0,1.0,96.0,92,1125,0
3148,4,1.0,1.0,2.0,146.0,1,1125,22
3149,7,2.0,1.0,5.0,150.0,33,1125,12
3150,7,2.0,2.0,3.0,199.0,1,28,12
3151,2,1.0,2.0,1.0,45.0,91,301,3
3152,2,1.0,2.0,1.0,45.0,2,28,2
3153,4,1.0,1.0,0.0,120.0,32,90,0
3154,3,1.0,1.0,1.0,299.0,1,1125,7
3155,3,1.0,1.0,1.0,299.0,1,1125,5
3156,2,1.0,2.0,1.0,50.0,28,31,1
3157,2,1.0,2.0,1.0,45.0,29,30,0
3158,2,1.0,1.0,1.0,97.0,92,1125,0
3159,2,1.0,2.0,1.0,99.0,1,1125,0
3160,4,2.0,2.0,2.0,699.0,91,1125,0
3161,5,2.0,2.0,3.0,171.0,1,180,19
3162,4,1.0,1.0,2.0,122.0,91,1125,0
3163,2,0.0,1.0,1.0,60.0,92,1125,0
3164,7,3.0,2.0,4.0,349.0,91,1125,0
3165,3,0.0,1.0,0.0,197.0,2,120,1
3166,10,5.0,1.0,5.0,425.0,1,1125,1
3167,2,1.0,1.0,1.0,75.0,1,1125,12
3168,2,1.0,1.0,1.0,75.0,1,30,9
3169,2,1.0,1.0,1.0,75.0,1,1125,6
3170,2,1.0,1.0,1.0,75.0,1,1125,7
3171,2,1.0,1.0,1.0,75.0,1,1125,8
3172,3,1.0,1.0,1.0,139.0,28,1125,0
3173,2,1.0,1.5,1.0,80.0,1,1125,22
3174,1,1.0,1.0,1.0,60.0,91,1124,0
3175,2,1.0,2.0,0.0,99.0,1,1125,0
3176,2,1.0,2.0,0.0,99.0,1,1125,1
3177,6,2.0,2.5,2.0,400.0,2,120,15
3178,2,1.0,2.0,1.0,99.0,1,1125,0
3179,2,1.0,2.0,1.0,99.0,1,1125,0
3180,2,1.0,1.0,1.0,130.0,2,7,8
3181,2,1.0,2.0,0.0,99.0,1,1125,0
3182,2,1.0,2.0,0.0,50.0,1,1125,0
3183,2,1.0,2.0,0.0,50.0,1,1125,0
3184,10,2.0,1.0,4.0,198.0,91,1125,8
3185,2,1.0,1.0,0.0,140.0,2,1125,18
3186,2,0.0,1.0,1.0,104.0,92,1125,0
3187,2,0.0,1.0,0.0,140.0,2,1125,14
3188,2,1.0,1.0,0.0,119.0,2,1125,9
3189,10,4.0,2.0,5.0,575.0,2,27,0
3190,3,2.0,1.0,2.0,88.0,92,1125,0
3191,2,1.0,1.0,1.0,54.0,91,1125,13
3192,6,3.0,2.0,3.0,279.0,28,1125,0
3193,2,0.0,1.0,1.0,76.0,92,1125,0
3194,2,1.0,1.0,1.0,95.0,92,1125,0
3195,2,1.0,1.0,1.0,82.0,92,1125,0
3196,1,1.0,1.0,1.0,240.0,2,1125,0
3197,2,1.0,1.0,1.0,204.0,92,1125,0
3198,4,1.0,2.0,0.0,95.0,2,45,0
3199,2,1.0,1.0,1.0,161.0,2,1125,0
3200,2,1.0,1.0,1.0,161.0,2,1125,0
3201,2,1.0,1.0,1.0,155.0,2,1125,0
3202,6,3.0,2.0,3.0,200.0,2,15,7
3203,2,1.0,1.0,1.0,125.0,91,1125,0
3204,3,1.0,1.0,2.0,120.0,2,28,17
3205,4,1.0,1.0,2.0,150.0,91,1125,0
3206,2,1.0,1.0,1.0,69.0,1,1125,15
3207,2,1.0,1.0,1.0,170.0,2,1125,0
3208,2,1.0,1.0,1.0,150.0,2,1125,0
3209,6,2.0,2.5,3.0,299.0,2,1125,5
3210,5,2.0,1.0,3.0,95.0,1,5,13
3211,4,2.0,1.0,3.0,100.0,29,180,0
3212,2,1.0,1.0,2.0,200.0,91,1125,0
3213,2,1.0,1.0,1.0,150.0,91,1125,0
3214,5,2.0,2.0,1.0,319.0,29,1125,0
3215,1,1.0,1.0,1.0,62.0,28,1125,0
3216,2,1.0,1.0,1.0,70.0,28,90,1
3217,4,2.0,1.5,2.0,108.0,92,1125,0
3218,2,1.0,1.0,1.0,129.0,1,28,0
3219,2,1.0,1.0,1.0,129.0,1,28,1
3220,2,1.0,1.0,1.0,129.0,1,28,0
3221,2,1.0,1.0,1.0,159.0,1,28,1
3222,2,1.0,1.0,1.0,209.0,1,28,0
3223,5,1.0,2.0,5.0,34.0,28,1125,0
3224,5,2.0,2.0,3.0,359.0,29,1125,1
3225,8,4.0,2.0,4.0,350.0,91,1125,0
3226,4,1.0,1.0,2.0,120.0,1,1125,6
3227,1,1.0,1.0,1.0,115.0,91,99,2
3228,2,0.0,1.0,1.0,180.0,92,1125,0
3229,4,2.0,1.0,2.0,239.0,92,1125,0
3230,4,2.0,1.0,2.0,88.0,92,1125,0
3231,2,1.0,1.0,1.0,195.0,1,1125,4
3232,4,2.0,1.0,2.0,111.0,92,1125,0
3233,2,1.0,1.0,0.0,124.0,2,180,12
3234,6,2.0,2.0,3.0,189.0,1,1125,10
3235,4,2.0,1.0,2.0,198.0,92,1125,0
3236,4,2.0,1.0,2.0,110.0,30,1125,0
3237,2,1.0,1.0,1.0,699.0,30,1125,0
3238,4,1.0,1.0,2.0,150.0,2,4,4
3239,2,0.0,1.0,1.0,87.0,30,1125,0
3240,2,0.0,1.0,1.0,699.0,30,1125,1
3241,2,1.0,1.0,1.0,699.0,30,1125,0
3242,2,0.0,1.0,1.0,87.0,30,1125,1
3243,2,0.0,1.0,1.0,699.0,30,1125,1
3244,4,2.0,1.0,2.0,100.0,1,1125,2
3245,3,0.0,1.0,2.0,120.0,91,1125,3
3246,2,1.0,1.0,1.0,100.0,1,30,11
3247,5,1.0,2.0,5.0,35.0,28,1125,0
3248,8,4.0,2.0,4.0,225.0,31,1125,0
3249,5,2.0,2.0,3.0,250.0,14,1125,2
3250,2,1.0,1.5,1.0,50.0,2,10,3
3251,11,5.0,2.0,7.0,300.0,6,1125,3
3252,4,1.0,1.0,3.0,250.0,91,1125,0
3253,4,1.0,1.0,2.0,375.0,1,1125,0
3254,3,1.0,1.0,2.0,75.0,91,1125,0
3255,2,1.0,1.0,1.0,98.0,92,1125,0
3256,2,1.0,1.0,1.0,100.0,1,5,5
3257,2,1.0,1.0,1.0,55.0,91,1125,0
3258,5,1.0,2.0,5.0,35.0,28,1125,0
3259,5,1.0,2.0,5.0,35.0,28,1125,0
3260,6,3.0,1.0,3.0,200.0,2,26,1
3261,4,2.0,2.0,3.0,300.0,28,1125,0
3262,9,4.0,1.0,7.0,137.0,1,1125,2
3263,4,2.0,1.0,2.0,200.0,2,26,9
3264,2,1.0,1.0,0.0,109.0,2,1125,5
3265,2,1.0,1.0,0.0,140.0,2,1125,11
3266,3,0.0,1.0,1.0,200.0,28,1125,0
3267,6,2.0,2.0,3.0,189.0,1,1125,2
3268,2,1.0,1.0,1.0,140.0,1,360,11
3269,6,3.0,2.0,4.0,150.0,28,365,0
3270,7,3.0,2.0,3.0,150.0,28,365,0
3271,2,2.0,2.0,2.0,150.0,3,1125,0
3272,3,1.0,1.0,1.0,199.0,1,1125,3
3273,2,1.0,2.0,1.0,50.0,2,1125,1
3274,3,1.0,1.0,1.0,115.0,91,1125,1
3275,5,2.0,1.0,2.0,150.0,5,1125,2
3276,2,1.0,1.5,1.0,150.0,1,180,7
3277,4,1.0,1.0,0.0,90.0,28,120,0
3278,3,1.0,1.0,2.0,500.0,28,365,0
3279,2,2.0,1.0,2.0,94.0,2,7,4
3280,1,1.0,1.0,1.0,100.0,2,1125,7
3281,4,1.0,1.0,0.0,120.0,2,180,2
3282,2,1.0,1.0,1.0,70.0,91,1125,0
3283,2,1.0,1.0,1.0,41.0,1,1125,2
3284,2,1.0,1.0,0.0,41.0,1,1125,3
3285,2,1.0,1.0,0.0,41.0,1,1125,1
3286,2,1.0,1.5,1.0,79.0,1,1125,2
3287,2,1.0,1.5,0.0,79.0,1,1125,3
3288,2,1.0,1.5,0.0,79.0,1,181,6
3289,2,1.0,1.5,1.0,85.0,1,1125,5
3290,2,1.0,1.5,0.0,90.0,1,1125,3
3291,2,1.0,2.0,1.0,50.0,1,1125,3
3292,2,1.0,2.0,0.0,49.0,1,1125,0
3293,2,1.0,1.0,1.0,50.0,1,1125,2
3294,2,1.0,1.0,1.0,50.0,91,1125,3
3295,1,1.0,1.5,2.0,20.0,30,1125,0
3296,3,1.0,1.0,0.0,150.0,2,180,7
3297,2,1.0,2.0,1.0,51.0,1,1125,4
3298,2,1.0,2.0,0.0,85.0,1,1125,1
3299,2,1.0,1.0,1.0,98.0,92,1125,0
3300,2,1.0,1.0,1.0,175.0,92,1125,0
3301,2,1.0,1.0,1.0,163.0,92,1125,0
3302,2,1.0,1.0,1.0,98.0,92,1125,0
3303,2,0.0,1.0,1.0,89.0,91,1125,0
3304,9,4.0,1.0,10.0,130.0,1,1125,3
3305,1,1.0,1.0,0.0,100.0,2,180,0
3306,2,1.0,1.0,0.0,75.0,91,100,0
3307,4,1.0,1.0,2.0,299.0,2,1125,3
3308,7,2.0,1.0,3.0,180.0,2,1125,1
3309,2,1.0,2.0,1.0,44.0,1,1125,5
3310,2,1.0,2.0,1.0,44.0,1,1125,6
3311,2,0.0,1.0,1.0,200.0,28,1125,0
3312,3,1.0,1.0,2.0,500.0,28,365,0
3313,3,1.0,1.0,2.0,500.0,28,365,0
3314,3,1.0,1.0,1.0,5555.0,28,365,0
3315,5,2.0,1.0,3.0,1000.0,28,365,0
3316,5,2.0,1.0,3.0,1000.0,28,365,0
3317,5,2.0,1.0,3.0,2000.0,28,365,0
3318,5,2.0,1.0,3.0,1000.0,28,365,0
3319,2,1.0,1.0,1.0,165.0,92,1125,0
3320,2,1.0,1.0,1.0,172.0,92,1125,0
3321,2,1.0,1.0,1.0,177.0,92,1125,0
3322,2,1.0,1.0,1.0,105.0,92,1125,0
3323,2,0.0,1.0,1.0,80.0,92,1125,0
3324,2,1.0,1.0,1.0,90.0,92,1125,0
3325,2,0.0,1.0,1.0,140.0,92,1125,0
3326,2,0.0,1.0,1.0,80.0,92,1125,0
3327,2,0.0,1.0,1.0,80.0,92,1125,0
3328,2,0.0,1.0,1.0,155.0,92,1125,0
3329,2,0.0,1.0,1.0,136.0,92,1125,0
3330,10,4.0,2.0,5.0,405.0,2,1125,0
3331,10,4.0,2.0,5.0,405.0,2,1125,0
3332,10,4.0,2.0,5.0,405.0,2,1125,0
3333,6,2.0,2.0,2.0,269.0,2,1125,7
3334,6,2.0,2.0,2.0,279.0,2,1125,4
3335,1,1.0,1.5,1.0,98.0,2,28,0
3336,3,2.0,1.0,2.0,135.0,28,1125,0
3337,2,1.0,1.0,1.0,125.0,2,1125,5
3338,8,3.0,2.0,4.0,344.0,2,1125,2
3339,8,3.0,2.0,4.0,342.0,2,1125,0
3340,10,4.0,2.0,5.0,405.0,2,1125,1
3341,1,1.0,1.0,1.0,55.0,91,1125,0
3342,5,2.0,1.0,2.0,100.0,91,1125,0
3343,2,1.0,1.0,1.0,44.0,1,27,9
3344,2,1.0,1.0,1.0,45.0,1,27,3
3345,4,1.0,1.5,2.0,110.0,1,1125,3
3346,4,1.0,1.5,2.0,110.0,1,1125,3
3347,3,1.0,1.0,2.0,299.0,2,1125,2
3348,4,1.0,1.0,1.0,150.0,28,1125,0
3349,2,1.0,1.0,1.0,124.0,2,1125,2
3350,2,1.0,1.0,1.0,139.0,1,1125,0
3351,2,1.0,1.0,1.0,87.0,2,1125,1
3352,4,2.0,2.0,2.0,270.0,1,1125,0
3353,2,1.0,1.0,1.0,109.0,2,1125,2
3354,2,1.0,1.0,1.0,99.0,1,1125,1
3355,2,1.0,1.0,0.0,99.0,1,1125,1
3356,4,1.0,1.0,1.0,150.0,91,1125,0
3357,3,1.0,1.0,1.0,150.0,1,27,6
3358,2,1.0,1.0,1.0,75.0,91,180,0
3359,4,1.0,1.0,3.0,219.0,2,1125,4
3360,2,1.0,1.5,1.0,183.0,32,365,0
3361,2,1.0,1.0,1.0,150.0,28,1125,0
3362,4,1.0,1.0,2.0,125.0,28,1125,0
3363,5,2.0,2.0,3.0,200.0,14,1125,1
3364,2,1.0,1.0,1.0,150.0,28,1125,0
3365,4,1.0,1.0,1.0,125.0,28,1125,0
3366,4,2.0,1.5,2.0,116.0,92,1125,0
3367,4,2.0,2.0,2.0,111.0,92,1125,0
3368,4,2.0,1.5,2.0,271.0,92,1125,0
3369,2,1.0,1.0,1.0,173.0,92,1125,0
3370,1,1.0,1.0,1.0,43.0,91,1125,0
3371,4,2.0,2.0,2.0,145.0,91,150,0
3372,1,1.0,1.0,1.0,39.0,1,1125,3
3373,2,1.0,1.0,1.0,191.0,92,1125,0
3374,2,1.0,1.0,1.0,10000.0,1,1125,1
3375,3,1.0,1.0,2.0,10000.0,1,1125,1
3376,8,4.0,2.0,4.0,458.0,2,1125,0
3377,3,1.0,1.0,2.0,225.0,2,30,1
3378,6,3.0,1.0,5.0,180.0,2,1125,1
3379,2,1.0,1.0,1.0,90.0,1,7,1
3380,2,1.0,1.0,0.0,119.0,2,1125,2
3381,12,3.0,1.5,5.0,350.0,1,1125,0
3382,5,1.0,2.0,5.0,60.0,28,1125,0
3383,4,1.0,1.0,2.0,200.0,2,26,1
3384,5,2.0,2.0,2.0,199.0,2,30,0
3385,6,2.0,1.0,2.0,99.0,1,1125,0
3386,7,2.0,1.0,3.0,155.0,1,1125,3
3387,2,1.0,1.0,1.0,149.0,92,1125,0
3388,2,1.0,1.0,1.0,80.0,92,1125,0
3389,4,2.0,1.0,2.0,96.0,92,1125,0
3390,4,2.0,1.0,2.0,163.0,92,1125,0
3391,4,2.0,2.0,2.0,99.0,1,1125,1
3392,2,0.0,1.0,1.0,125.0,1,60,0
3393,1,1.0,1.5,2.0,55.0,3,1125,0
3394,2,0.0,1.0,1.0,105.0,2,1125,0
3395,2,0.0,1.0,1.0,105.0,2,1125,0
3396,2,0.0,1.0,1.0,104.0,1,1125,0
3397,2,0.0,1.0,1.0,103.0,1,1125,0
3398,2,0.0,1.0,1.0,100.0,1,1125,0
3399,2,0.0,1.0,1.0,100.0,1,1125,0
3400,2,0.0,1.0,1.0,105.0,1,1125,0
3401,2,0.0,1.0,1.0,105.0,1,1125,0
3402,2,0.0,1.0,1.0,105.0,1,1125,0
